set,material_id,cif_path,reduced_formula,spacegroup_symbol,spacegroup_number,crystal_system,quality_score,min_eig,B_H,G_H,E_H,nu_H,A_U,density,volume_per_atom,min_distance,relerr_bulk_scalar_vs_BH,relerr_shear_scalar_vs_GH,relerr_young_scalar_vs_EH,targets_scalars,targets_voigt21
4el,gen_00025,generated_cifs_4el_densityaware/gen_00025.cif,K3Sr2Bi2B3,P1,1,triclinic,9,47.553176676522824,114.70890074388983,59.58746179533645,152.3773888741716,0.27860278222236057,1.146981774126008,5.111566936219398,24.13471538503188,2.0269264915867278,0.0739401904411938,0.03316203489481591,0.0351000006157552,"[0.3883779048919678, 0.3098146617412567, 0.34707868099212646, 0.06623506546020508, 0.09275646507740021, 0.2499752938747406, 0.2419692873954773, 0.18393264710903168]","[1.6978017091751099, 0.6660126447677612, 0.6686983108520508, -0.19923396408557892, -0.5056320428848267, -0.8913519382476807, 1.6972488164901733, 0.6674094200134277, -0.3776027262210846, -0.5013574361801147, -0.725890040397644, 1.6980422735214233, -0.36675912141799927, -0.496626079082489, -0.7390401363372803, 0.5300699472427368, -0.6259796023368835, -0.5834097862243652, 0.5301663875579834, -0.15104158222675323, 0.5313297510147095]"
4el,gen_00049,generated_cifs_4el_densityaware/gen_00049.cif,Sr2Mn3Bi2B3,P1,1,triclinic,9,47.22964064219482,117.67845917113729,68.81780904709268,172.7742397396947,0.2553018043735136,0.4210179380502437,2.2529819714156147,58.259217990542126,2.7187952589757214,0.027937037258002048,0.012906186467881933,0.0185310228874766,"[0.25767403841018677, 0.47061020135879517, 0.4708133339881897, 0.48754897713661194, 0.42482876777648926, 0.24561864137649536, 0.21674656867980957, 0.3637700080871582]","[2.523930788040161, 0.26361414790153503, 0.2567257583141327, -0.4288392961025238, -0.522480309009552, -0.840548574924469, 2.525449514389038, 0.25824177265167236, -0.49675071239471436, -0.5225616693496704, -0.5524130463600159, 2.518807888031006, -0.3846482038497925, -0.5160230994224548, -0.722172200679779, 0.24247102439403534, -0.5666107535362244, -0.5794692635536194, 0.2399834543466568, -0.37839603424072266, 0.2650403678417206]"
2el,gen_00152,generated_cifs_2el_densityaware/gen_00152.cif,SnB,P1,1,triclinic,9,47.19610727683979,188.42591544142823,81.73836208447946,214.23675472772996,0.31050310566725536,0.9789561490099938,6.946455284371262,15.480894351215428,2.312929345830282,0.04526131142368116,0.00799401832789693,0.009074791409690874,"[1.4840171337127686, 0.8028866648674011, 0.9170085191726685, 0.09628507494926453, 0.3096216917037964, 0.07174267619848251, 0.08970168232917786, 0.09455807507038116]","[3.822977304458618, 1.3093808889389038, 1.2022342681884766, -0.5043738484382629, -0.5011106729507446, -1.5157617330551147, 3.824838399887085, 1.2038053274154663, -0.5121719837188721, -0.5071709752082825, -0.8562760949134827, 3.794863224029541, -0.37163829803466797, -0.49784743785858154, -1.0904359817504883, 0.4069037437438965, -0.6669244170188904, -0.5853960514068604, 0.4048885107040405, -0.22806750237941742, 0.672034502029419]"
3el,gen_00205,generated_cifs_3el_densityaware/gen_00205.cif,Sr4Bi3B5,P1,1,triclinic,9,47.107764899313096,197.56207228961586,79.87011624900367,211.15517634506648,0.32186596352738206,1.1222837816470745,4.883937173610231,29.225166566025262,2.2892680540694124,0.08610058147708807,0.030803603627246472,0.03072229089480126,"[1.7457027435302734, 0.8343444466590881, 0.9728846549987793, 0.0683140754699707, 0.3358193635940552, 0.07698751240968704, 0.10588452219963074, 0.08427949249744415]","[3.522883892059326, 1.6292119026184082, 1.6036322116851807, -0.3951612114906311, -0.5145676136016846, -1.57114577293396, 3.524381160736084, 1.60416841506958, -0.3777437210083008, -0.5236772298812866, -0.9246611595153809, 3.5168023109436035, -0.3885335326194763, -0.5053248405456543, -1.1111162900924683, 0.6678014397621155, -0.7030923962593079, -0.6456425786018372, 0.6669839024543762, -0.10357501357793808, 0.7393338084220886]"
3el,gen_00136,generated_cifs_3el_densityaware/gen_00136.cif,Sn6B5Ru3,P1,1,triclinic,9,46.97347262629954,98.1103894079977,52.341985347255445,133.31760076357855,0.2735244935695688,0.155503189307991,3.9277197312246126,32.29769377687336,2.346966979508256,0.02917422837945042,0.06921410804278752,0.0665131044368728,"[-0.026660170406103134, -0.014606855809688568, -0.0004727691411972046, 1.1782690286636353, 1.3610323667526245, 0.8975626826286316, 0.9007737636566162, 1.0360195636749268]","[1.5919890403747559, 0.33750560879707336, 0.32060322165489197, -0.5952094793319702, -0.5165697336196899, -0.7032926082611084, 1.5932824611663818, 0.3188203275203705, -0.5005018711090088, -0.5246275663375854, -0.578218936920166, 1.587742805480957, -0.6963809132575989, -0.5130941867828369, -0.5388641953468323, 0.1730458289384842, -0.5638462901115417, -0.5854215621948242, 0.1747048944234848, -0.5159947872161865, 0.22519642114639282]"
2el,gen_00195,generated_cifs_2el_densityaware/gen_00195.cif,BiB,Amm2,38,orthorhombic,9,46.89916939176084,131.21426784010612,63.252094571239,163.48660450941622,0.29234142851416595,0.457500643681092,10.814879193641788,16.8736145904984,2.475178278095068,0.009323956014788214,0.0762992881499751,0.0722440944052284,"[0.48938557505607605, 0.2305678129196167, 0.2838868498802185, 0.29438719153404236, 0.45653313398361206, 0.06756599992513657, 0.07229116559028625, 0.16616447269916534]","[2.1995975971221924, 0.8237978219985962, 0.6345115900039673, -0.4000460207462311, -0.4632112979888916, -0.8664761185646057, 2.2000505924224854, 0.6346750855445862, -0.46176978945732117, -0.4788830280303955, -0.6502955555915833, 2.1555309295654297, -0.4239840507507324, -0.46137261390686035, -0.687012255191803, 0.2357662171125412, -0.6031948924064636, -0.5312912464141846, 0.2360517978668213, -0.2987571358680725, 0.6941499710083008]"
3el,gen_00267,generated_cifs_3el_densityaware/gen_00267.cif,SrBiB,Cm,8,monoclinic,9,46.87283522503851,55.405295554463635,44.873041396378426,106.00194569471019,0.18113172626700205,0.7169767544948167,8.241939118296875,20.645167462196177,1.8544036983026182,0.006184681771123575,0.0541577625311366,0.044835577480594184,"[-0.6133691668510437, -0.17313507199287415, -0.24279813468456268, 0.10095754265785217, -0.19094118475914001, -0.35797417163848877, -0.39685824513435364, -0.1730280965566635]","[0.718607485294342, -0.01441191229969263, -0.08839885145425797, -0.4206438958644867, -0.4935462474822998, -0.4567682445049286, 0.71832275390625, -0.08775769919157028, -0.473010778427124, -0.5098587870597839, -0.4953056871891022, 0.701289176940918, -0.4625149965286255, -0.494856595993042, -0.49862992763519287, 0.17896853387355804, -0.5736725926399231, -0.6486862897872925, 0.17888836562633514, -0.4410693049430847, 0.36874306201934814]"
3el,gen_00142,generated_cifs_3el_densityaware/gen_00142.cif,Sr4(BiB)3,P1,1,triclinic,9,46.82327067776613,193.42326749030082,120.38808773438421,299.1084787570713,0.242267754169346,1.9355505736928826,4.936050297759887,33.97255400282235,2.213417003521152,0.0509123950720451,0.027279604019544833,0.007093804427403349,"[1.2852988243103027, 1.8785550594329834, 1.8459300994873047, 1.3370699882507324, 1.2262189388275146, 1.6825201511383057, 1.6295186281204224, 1.5651010274887085]","[5.331373691558838, 0.6346920728683472, 0.27416568994522095, -0.27399036288261414, -0.4635620713233948, -0.9788739085197449, 5.3341755867004395, 0.27755773067474365, -0.7750488519668579, -0.47590112686157227, -0.4768591821193695, 5.241266250610352, 0.02721269428730011, -0.48379188776016235, -1.0062339305877686, 0.5356201529502869, -0.6723876595497131, -0.27808964252471924, 0.534881591796875, -0.05792945250868797, 1.3879225254058838]"
2el,gen_00171,generated_cifs_2el_densityaware/gen_00171.cif,Sr4B5,Pmm2,25,orthorhombic,9,46.70293069708628,191.93147244690954,90.74818416146508,235.1791065097042,0.29577858049070305,0.8598756655124653,5.597885036533512,13.33333269542437,1.6092040638451202,0.07426248800230449,0.0006161078067395381,0.002742697834903905,"[1.6211203336715698, 1.0455483198165894, 1.1627867221832275, 1.4590221643447876, 1.8795558214187622, 1.8755370378494263, 1.925329327583313, 1.696394443511963]","[3.956176519393921, 1.0731943845748901, 1.0785980224609375, -0.4353466331958771, -0.5003624558448792, -1.1981641054153442, 3.959432601928711, 1.0780432224273682, -0.34153398871421814, -0.5139650702476501, -0.679153561592102, 3.953403949737549, -0.4934321641921997, -0.5002604722976685, -0.8554374575614929, 0.5961491465568542, -0.5176801681518555, -0.3617366552352905, 0.5977275967597961, -0.10396413505077362, 0.5962671637535095]"
3el,gen_00180,generated_cifs_3el_densityaware/gen_00180.cif,Sr5Bi4I3,P1,1,triclinic,9,46.59795147648719,141.6013596102028,68.81598216982613,177.6668670347101,0.29088375572594827,0.526927560983725,8.973353378972169,25.517700544125358,2.135351129557898,0.05763770347479308,0.007242677857442517,0.009451605630379051,"[0.7830674052238464, 0.5055864453315735, 0.5728944540023804, 0.07907603681087494, 0.1694914847612381, 0.03273455798625946, 0.03041161596775055, 0.06199771165847778]","[2.566561460494995, 0.8031436800956726, 0.7804962992668152, -0.3512555658817291, -0.5091708302497864, -1.0914870500564575, 2.567462205886841, 0.781100332736969, -0.4330832064151764, -0.5158276557922363, -0.7141815423965454, 2.5598812103271484, -0.35348671674728394, -0.5045239925384521, -0.8391551971435547, 0.3964381217956543, -0.6003797054290771, -0.5813575983047485, 0.39486080408096313, -0.2500650882720947, 0.45971763134002686]"
2el,gen_00146,generated_cifs_2el_densityaware/gen_00146.cif,SnBi,P1,1,triclinic,9,46.553762127872865,212.64124629117444,102.22287740760135,264.3141185266128,0.2928325108316619,1.570328878829681,6.245654757777367,43.56170272079413,2.8813090047185077,0.07977524854093647,0.03994456886039587,0.038162250201454334,"[1.9689851999282837, 1.439922571182251, 1.5657073259353638, -0.2291780561208725, -0.20573846995830536, -0.2059234380722046, -0.2190045416355133, -0.20374993979930878]","[4.477458477020264, 1.6278256177902222, 1.2896437644958496, -0.19782888889312744, -0.40793246030807495, -1.4542953968048096, 4.479679584503174, 1.2946174144744873, -0.5907105207443237, -0.40730956196784973, -0.7132752537727356, 4.39311408996582, 0.1119173914194107, -0.4242209792137146, -1.1402291059494019, 0.6555099487304688, -0.7181301116943359, -0.5198904275894165, 0.653535008430481, 0.10483238101005554, 1.4334070682525635]"
2el,gen_00157,generated_cifs_2el_densityaware/gen_00157.cif,Sn9Bi7,P1,1,triclinic,9,46.50171084000317,138.4679751634721,87.82432381386465,217.4911816830141,0.2382172286573255,1.1011534555187374,5.6462746561734,46.52674134348799,2.8635922035171038,0.0132182218394116,0.0028629684133351244,0.00461591733924055,"[0.6424855589866638, 0.9667589068412781, 0.960820198059082, 0.1946842074394226, 0.06123138964176178, -0.06893053650856018, -0.10194320231676102, 0.049525052309036255]","[3.1051857471466064, 0.679516077041626, 0.30956336855888367, -0.19871079921722412, -0.40036869049072266, -0.7213795185089111, 3.1063520908355713, 0.31427332758903503, -0.6234760284423828, -0.41487592458724976, -0.43989861011505127, 3.0117509365081787, -0.05552094429731369, -0.4165705442428589, -0.7089107632637024, 0.3611750602722168, -0.6087619066238403, -0.4658055305480957, 0.3613085150718689, -0.13959430158138275, 1.226682424545288]"
4el,gen_00299,generated_cifs_4el_densityaware/gen_00299.cif,Sr2Bi4(BI)3,P1,1,triclinic,9,46.41288530174296,93.87775527943325,64.24102116488916,156.9276116031857,0.2213972377586851,0.3360240148643454,8.361981915219106,23.570160766114714,2.1064361810998173,0.04889901386724622,0.021332173088510573,0.02761811577164368,"[-0.11519899219274521, 0.34282979369163513, 0.293474018573761, 1.919891119003296, 1.8000849485397339, 2.2555196285247803, 2.221376895904541, 2.146991729736328]","[2.0710959434509277, 0.0572444312274456, -0.0378216952085495, -0.47795337438583374, -0.5016656517982483, -0.6480486392974854, 2.073099374771118, -0.041663408279418945, -0.6150373816490173, -0.5259996652603149, -0.5100694894790649, 2.049625873565674, -0.5355403423309326, -0.5163609981536865, -0.4192509353160858, 0.11894606053829193, -0.4945414364337921, -0.4277762174606323, 0.12254005670547485, -0.48557913303375244, 0.37409502267837524]"
4el,gen_00275,generated_cifs_4el_densityaware/gen_00275.cif,KBiBI,P1,1,triclinic,9,46.27573392291687,121.22739422137306,69.31488062164902,174.65652227031674,0.25987753786714674,0.4281308917152318,6.705229263560199,23.885323926508743,2.8303353144492496,0.014845876139181686,0.044562984883260354,0.043886123211567485,"[0.3324872851371765, 0.42757993936538696, 0.4438554048538208, 0.31472107768058777, 0.2871176600456238, 0.16975146532058716, 0.1472720205783844, 0.24411384761333466]","[2.4565207958221436, 0.4615906774997711, 0.3267692029476166, -0.37197762727737427, -0.493386447429657, -0.8374230861663818, 2.457191228866577, 0.32782527804374695, -0.5299787521362305, -0.5033042430877686, -0.5990383625030518, 2.4213225841522217, -0.3374801278114319, -0.49519121646881104, -0.717368483543396, 0.21249723434448242, -0.5938833951950073, -0.5398422479629517, 0.210895374417305, -0.3370208740234375, 0.5487009882926941]"
4el,gen_00244,generated_cifs_4el_densityaware/gen_00244.cif,SrBiBI,P1,1,triclinic,9,46.218346227726336,87.86682819839265,48.124913501972486,122.08582230698512,0.2684264076857117,0.40399009170990396,6.79490672419267,26.53452430109215,2.202871908562615,0.004659496288052348,0.03817120346816636,0.034979710903860935,"[-0.1423778235912323, -0.0760153979063034, -0.06977225840091705, 0.7745438814163208, 0.851527988910675, 0.8104800581932068, 0.8018958568572998, 0.8099983334541321]","[1.2483248710632324, 0.3058878779411316, 0.2919650077819824, -0.4163457751274109, -0.5160502195358276, -0.6876798272132874, 1.2488536834716797, 0.2899327874183655, -0.4606521725654602, -0.5191853046417236, -0.6009880304336548, 1.2449017763137817, -0.55185866355896, -0.512157678604126, -0.5595424175262451, 0.2132834941148758, -0.5793778896331787, -0.5584099888801575, 0.21511195600032806, -0.38314980268478394, 0.2585977017879486]"
4el,gen_00127,generated_cifs_4el_densityaware/gen_00127.cif,Sr3Bi2B3I2,P1,1,triclinic,9,45.939271113233836,112.236662018164,68.26409142031326,170.2716485964677,0.24715384804638443,0.3704055743351953,5.410369752538717,29.680881997266642,2.166597304367089,0.018991663989585218,0.004792823744675119,0.004577509590507586,"[0.25733762979507446, 0.47079408168792725, 0.4699743390083313, 0.496852308511734, 0.4309433102607727, 0.24496126174926758, 0.2132401466369629, 0.36731410026550293]","[2.3855040073394775, 0.2136034071445465, 0.2144412100315094, -0.3922351002693176, -0.518755316734314, -0.7663800120353699, 2.386847734451294, 0.21605795621871948, -0.4603012800216675, -0.5173304080963135, -0.5150814056396484, 2.3829548358917236, -0.3572390079498291, -0.5130809545516968, -0.6800763607025146, 0.26226335763931274, -0.5411782264709473, -0.5541009306907654, 0.2594899535179138, -0.3449331223964691, 0.26402199268341064]"
3el,gen_00145,generated_cifs_3el_densityaware/gen_00145.cif,Sr3(BiB)4,P1,1,triclinic,9,45.87118195333429,106.02056853271125,52.58954021084155,135.38375261284656,0.28717376183616716,0.47711756642310554,7.124306532385629,24.198567357669507,2.092441480421182,0.015000724878715838,0.06076948174731139,0.060144145162739374,"[0.10972452908754349, 0.002430140972137451, 0.028677985072135925, 0.7837692499160767, 0.9896784424781799, 0.9347648024559021, 0.9508938789367676, 0.8814986348152161]","[1.5691808462142944, 0.5300987362861633, 0.49268054962158203, -0.410457968711853, -0.5119726061820984, -0.8019439578056335, 1.5697028636932373, 0.48984840512275696, -0.4527805745601654, -0.5197410583496094, -0.6602938175201416, 1.5604819059371948, -0.5572195649147034, -0.5091935396194458, -0.6226738095283508, 0.26033079624176025, -0.6087322235107422, -0.5378005504608154, 0.26265382766723633, -0.34119901061058044, 0.36719587445259094]"
2el,gen_00272,generated_cifs_2el_densityaware/gen_00272.cif,Sr2Bi,P1,1,triclinic,9,45.81475115565128,92.4305912896501,57.593479767992804,143.06570380192875,0.24203038588958933,0.16972570848716995,5.11027739571227,41.61633090024876,2.5494815611159365,0.003868896128824538,0.00021107717355956619,0.0019507871053570508,"[-0.06319788843393326, 0.2092328667640686, 0.19104398787021637, 0.14336034655570984, 0.0066802725195884705, -0.3255259692668915, -0.3585890233516693, -0.1410793960094452]","[1.7884966135025024, 0.13601751625537872, 0.10511001199483871, -0.44305282831192017, -0.5137343406677246, -0.673824667930603, 1.7892448902130127, 0.10688460618257523, -0.48339253664016724, -0.5173289775848389, -0.5129503011703491, 1.7790290117263794, -0.39280086755752563, -0.5128698945045471, -0.6149556636810303, 0.14597584307193756, -0.5347087383270264, -0.6064037084579468, 0.1432093232870102, -0.4394419193267822, 0.2263731062412262]"
3el,gen_00173,generated_cifs_3el_densityaware/gen_00173.cif,Sr4Bi3B5,P1,1,triclinic,9,45.75143934715785,87.97086503659945,61.948994898601335,150.51592924203285,0.2148375408543648,0.4859092452362921,4.7718511542685444,29.911636549912597,2.3118619829224922,0.02414646063517099,0.09290671729000399,0.08172470952077904,"[-0.16630259156227112, 0.17417970299720764, 0.1432957798242569, 1.3405535221099854, 1.2558993101119995, 0.7360122203826904, 0.7028412818908691, 1.0110371112823486]","[1.7586289644241333, 0.25038063526153564, -0.03249486908316612, -0.5115901231765747, -0.4479830265045166, -0.37087732553482056, 1.7594338655471802, -0.032491233199834824, -0.546598494052887, -0.49149808287620544, -0.37127232551574707, 1.696783185005188, -0.5127662420272827, -0.43848931789398193, -0.3764303922653198, 0.07342831045389175, -0.5231508016586304, -0.5075482130050659, 0.07623609900474548, -0.4954044222831726, 0.7563424706459045]"
